DateLastVerified,ID,UUID,OperatorID,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DateCreated,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.Latitude,AddressInfo.Longitude
2021-10-27,189692,B4722743-C9D4-4145-834C-0262D87B1E79,108.0,2.0,50,2021-10-27,2021-10-26,190051,Derde Haren 2,Derde Haren 2,'s-Hertogenbosch,5233CE,51.71331874026589,5.3244017626710445
2021-10-26,189683,11A60454-999C-40DC-B949-868DA084EF60,108.0,2.0,50,2021-10-26,2021-10-25,190042,Manis Krijgsmanhof 176,Manis Krijgsmanhof 176,'s-Hertogenbosch,5233BV,51.716871183020714,5.326481719329422
2021-10-13,189571,026932A1-E14A-4892-820E-1668C9AD5BE9,108.0,1.0,50,2021-10-13,2021-10-13,189930,Amsteldijk 707,Amsteldijk 707,Amsterdam,1074JH,52.35696655643656,4.904728043048863
2021-10-13,189568,854DCF4B-2DB4-4356-BB0A-D4DABABB025F,103.0,1.0,50,2021-10-13,2021-10-12,189927,Pastoor Kampstraat,Pastoor Kampstraat 11A,De Moer,5176NP,51.62212023200124,5.014121586034207
2021-10-09,189532,73B33652-1C0B-4637-ACF7-8FCEF205DA94,179.0,2.0,50,2021-10-09,2021-10-09,189891,Handelskade,Handelskade,Zutphen,7202CD,52.15484297040098,6.201007564910242
2021-09-13,189190,BBAB6AAE-16AC-4D71-B89C-C7EDEACFCA21,103.0,2.0,50,2021-09-13,2021-09-12,189549,Kagerdreef 90,Kagerdreef 90,Teylingen,2172HM,52.2209165058091,4.531349788212651
2021-09-11,189106,5B34587A-4418-4D6B-9D34-756A0042E8F8,1.0,1.0,50,2021-09-11,2021-09-08,189465,Pap,Pastoor Linssenstraat,Velden,5941CN,51.4117,6.1678
2021-08-18,188817,D43CBE9D-1963-4546-A410-EE52D04C61AC,103.0,1.0,50,2021-08-18,2021-08-18,189176,Parelstraat 12,Parelstraat 12,Ede,6713TG,52.04224240470472,5.665900546495209
2021-08-20,188816,76955845-FC85-4E73-8A9B-04FC523D2B2F,1.0,2.0,50,2021-08-20,2021-08-18,189175,Hendriksen Accountants,Haarweg 3,Tubbergen,7651 KE,52.39935783211084,6.783781252681251
2021-05-04,175280,40DF2356-B6E7-4362-8531-EC7C04885149,3392.0,6.0,50,2021-05-04,2021-05-04,175639,Shell Recharge,A27,Hank,4273 ZB,51.74455131475028,4.91804792074322
2022-08-03,175091,EBFFF6D9-A006-4FF8-8091-187C95B05D1B,3299.0,2.0,50,2022-08-03,2021-04-26,175450,IONITY Sandelingen West,"Sandelingen West, A16, 16",Hendrik-Ido-Ambacht,3342 LE,51.834832,4.618082
2021-04-26,175088,D5F81628-5EA5-4035-8EDA-AD42C0D7EEFE,3299.0,6.0,50,2021-04-26,2021-04-26,175447,IONITY Oosterhout,Beneluxweg 1,Oosterhout,4904 SJ,51.626778,4.870164
2021-04-26,175087,FFE085A5-7009-4FDB-A01E-9F99D2EC7413,3299.0,4.0,50,2021-04-26,2021-04-26,175446,IONITY Bodegraven,La Place Goudseweg 32,Bodegraven,2411 HL,52.066539,4.738413
2021-04-26,175086,DD881835-473A-454E-804A-2D3C80D5F022,3299.0,2.0,50,2021-04-26,2021-04-26,175445,IONITY De Kroon,De Kroon,Nieuwegein,3433 NW,52.014276,5.119229
2021-04-26,175082,F21DDA13-A7F8-4487-96B4-99ACA2AF6AA7,3299.0,2.0,50,2021-04-26,2021-04-26,175441,IONITY Tolnegen Noord,Rijksweg A1 21,Stroe,3776 PT,52.184387,5.670553
2022-08-13,175038,1B38047C-876E-4F18-96CC-233BB37BADDB,3299.0,4.0,50,2022-08-13,2021-04-25,175397,IONITY Best,Eindhovenseweg Zuid 635683 PW BestThe Netherlands,,5683 PW,51.503064,5.414372
2021-04-18,174898,58BEE419-506D-4366-BB69-2073AA9E3239,103.0,2.0,50,2021-04-18,2021-04-18,175257,De Brink,Marktstraat,Zuidlaren,9471AA,53.092833955052896,6.686966293022351
2021-04-18,174897,D613631E-B5B3-4743-A3B6-EB55B307C41D,103.0,2.0,50,2021-04-18,2021-04-18,175256,Coop Parking Lot ,De Klencke,Zuidlaren ,9472RR,53.07778991690341,6.699140666223229
2021-03-18,174143,B26516A1-A447-46E5-A27D-8047A5EA9FF1,3441.0,12.0,50,2021-03-18,2021-03-18,174502,Marktplein,Marktplein,Haarlemmermeer,2132DA,52.30521415057004,4.693212235237297
2021-03-09,173970,66115821-7A60-4291-923E-4D11912AAD7E,73.0,2.0,50,2021-03-09,2021-03-08,174329,EVBox fastcharger,Kallenbroekerweg,Barneveld,3771DC,52.14141141493823,5.567445005043965
2021-03-08,173931,69E160CA-B1AB-460A-B8FF-96A71CEF1DDE,1.0,1.0,50,2021-03-08,2021-03-07,174290, AVIA de Poel - Goes,77A Anthony Fokkerstraat,Goes,4462ES,51.49369149242824,3.881460649445785
2021-03-05,173893,E564B27E-9773-48D9-A9D7-0920F14988CD,103.0,1.0,50,2021-03-05,2021-03-05,174252,Ab en van de Schelde Nissan dealer,Nikolaus Ottostraat,Zwolle,8013NG,52.49450730013044,6.122473470318141
2021-03-07,173892,CBED4444-AFF9-4763-87F8-DE4235F01242,103.0,1.0,50,2021-03-07,2021-03-05,174251,Ab en van de Schelde Nissan dealer,Nikolaus Ottostraat,Zwolle,8013NG,52.49450730013044,6.122473470318141
2021-01-02,171439,E7455289-B18B-4B50-B043-881CF753000C,179.0,1.0,50,2021-01-02,2021-01-02,171798,Van Musschenbroekstraat,Van Musschenbroekstraat,The Hague,2522AP,52.065035901097986,4.329579515997125
2020-12-20,171094,95A3C2D7-291C-45CB-B23A-E85D0EEA3C9E,23.0,16.0,50,2020-12-20,2020-12-20,171453,Meerkerk Supercharger,Energieweg 116 Meerkerk,Utrecht,4231 DJ,51.899517,4.982968
2020-12-20,171086,EBF908D8-F21C-49F2-9369-E1C65891FB5B,23.0,4.0,50,2020-12-20,2020-12-20,171445,Carlton President Hotel,25 Floraweg,Utrecht,3542DX ,52.12049127,5.03869943
2020-12-20,171081,63E6DE4F-A323-46D8-9EE9-763F59066DBB,1.0,1.0,50,2020-12-20,2020-12-19,171440,Waterfront,Waterfront,Eindhoven,5658NN,51.439800399682724,5.40194946392603
2020-12-20,171080,23C8158A-D54B-4B92-AC02-B2C9346F72AD,103.0,4.0,50,2020-12-20,2020-12-19,171439,4 charge points Waterrijk,Waterlinie,Eindhoven,5658ND,51.435549864472904,5.395050952476026
2020-12-13,170946,6C30E899-DAAE-43EE-B55A-8A3B6494ADAC,103.0,2.0,50,2020-12-13,2020-12-13,171305,Rosariumstraat,Rosariumstraat,Zwolle,8043PX,52.525242027120925,6.070279269660773
2020-12-08,170757,29975DB9-0331-46B4-AE92-5646DB5FCC02,180.0,10.0,50,2020-12-08,2020-12-08,171116,Willibrordus Business Center,Kennemerstraatweg 464,Heiloo,1851 NG,52.59565598875008,4.709053203057465
2020-12-06,170696,91DC78ED-334B-4A46-AC11-09EFE0AF55B0,1.0,10.0,50,2020-12-06,2020-12-05,171055,Dcb energy hub Schiphol,Changing Lane 10,Hoofddorp,,52.271121182830655,4.69533813882299
2020-12-02,170569,9313E327-F050-449B-A8A0-5FADB5BC370B,1.0,2.0,50,2020-12-02,2020-12-01,170928,Flitsmeister,Landjuweel 24,Veenendaal,3905PE,52.039305597053925,5.550275138520533
2020-12-02,170568,D485AFBC-D22C-4855-A65C-047B24CFCB74,1.0,2.0,50,2020-12-02,2020-12-01,170927,24 Landjuweel,24 Landjuweel,Veenendaal,3905PG,52.03925546403201,5.550582310882078
2020-11-21,170229,4DE679CF-EC96-40CF-835E-5A954E5D106D,23.0,8.0,50,2020-11-21,2020-11-21,170588,Zuidbroek,Burgemeester Otmaweg 2,Zuidbroek,9636 EM,53.169567,6.852949
2020-11-15,169959,D0C19B71-39F6-4FA4-B924-825D0EDF0165,1.0,8.0,50,2020-11-15,2020-11-15,170318,Parking banjaardstrand,Parking banjaardstrand,Noord-Beveland,4493RA,51.590606301790416,3.6629008999134385
2020-10-29,169654,35EAEABA-CBE1-427A-9A66-658BF15884ED,1.0,2.0,50,2020-10-29,2020-10-28,170013,Graaf Adolfstraat,Graaf Adolfstraat,,2415AL,52.077645597481876,4.820435944502833
2020-10-14,169309,A058C3A8-45C0-4A37-9F14-ADE130D703AB,23.0,12.0,50,2020-10-14,2020-10-14,169668,Leusden Supercharger,Philipsstraat Leusden 18,Utrecht,3833,52.144022,5.416976
2020-10-14,169300,9DE7D0C9-BA77-42B1-8DA4-03B95CFC8A5B,23.0,12.0,50,2020-10-14,2020-10-14,169659,Uden Supercharger,Rondweg 2,Uden,,51.671308,5.60267
2020-08-27,167143,4F8CD1B0-6197-40BE-8AC5-5D99B88636D9,,2.0,50,2020-08-27,2020-08-27,167502,Boekhorstlaan 4,3847 LP,Harderwijk,3847 LP,52.33570233192614,5.643056566499581
2020-08-21,163019,C885AE1E-3ADE-416C-B42E-3B3BB9AC3655,103.0,1.0,50,2020-08-21,2020-08-19,163376,"Achterweg 1, Onderdendam",Achterweg 1,Onderdendam,9959 PC,53.3353029,6.5879694
2020-08-13,162620,5EEFFA56-457A-4999-B680-1D70F99BC984,108.0,2.0,50,2020-08-13,2020-08-12,162977,9 Doornkampsteeg,9 Doornkampsteeg,'s-Hertogenbosch,5236BB,51.733641519305564,5.328723169128807
2020-08-08,162393,729A5A24-793A-4373-88BE-C3D92F9E8316,108.0,2.0,50,2020-08-08,2020-08-07,162750,Wolkammersstraat,Wolkammersstraat,Súdwest-Fryslân,8601VB,53.034881824005396,5.622067875116045
2020-08-07,162363,80E8E2BF-FB06-43AA-B59A-749122A3FDF4,73.0,1.0,50,2020-08-07,2020-08-07,162720,Koningin Emmaplein 15,Koningin Emmaplein 15,Rotterdam,3015AB,51.910371730587144,4.474995764763207
2020-08-07,162362,CBF1327D-F018-4B4F-AA50-179F1E7EDA12,73.0,1.0,50,2020-08-07,2020-08-07,162719,Van Vollenhovenstraat 3,Van Vollenhovenstraat 3,Rotterdam,3016BH,51.910460915596104,4.477087146797885
2020-08-04,162064,4AD2BE24-2AD6-4DFE-8298-C69202948ED6,108.0,2.0,50,2020-08-04,2020-08-01,162421,Honthorststraat,Honthorststraat 46,Amsterdam,1071DH,52.35769059255907,4.88575757377555
2021-01-07,161875,4F9A83B2-B1D8-4734-82D3-FBD75D0FCAE8,23.0,8.0,50,2021-01-07,2020-07-27,162232,Middelburg Supercharger,Paukenweg 3,Middelburg,4337 WH,51.480275,3.636485
2020-07-27,161853,6F621CC5-7E65-4250-9353-AFC8A3F6B09A,3392.0,2.0,50,2020-07-27,2020-07-27,162210,Shell Rotterdam,48 Stadionweg,Rotterdam,3078HV,51.89464168918698,4.530835616649711
2020-07-19,161638,45CCCC21-9252-4ED7-9F79-68F16A0ABFFC,23.0,8.0,50,2020-07-19,2020-07-19,161995,Akersloot Supercharger,Geesterweg 1a,Akersloot,1921 NV,52.547541,4.722741
2020-07-20,161618,D2A654E9-409C-433F-898C-1DAEDA854763,63.0,1.0,50,2020-07-20,2020-07-18,161975,3 Waterschapstraat,3 Waterschapstraat,Alkmaar,1821AR,52.630213224208035,4.757845411660696
2020-12-20,161434,5209AEEC-BD10-4F74-87A8-01F2649ACF58,23.0,20.0,50,2020-12-20,2020-07-12,161791,Apeldoorn Oost Supercharger,Landgoedlaan 26,Apeldoorn,7325 AW,52.204703,6.016104
2020-07-10,161381,6F242282-A986-4CAA-8F4A-C8CE2FB88536,3387.0,4.0,75,2020-07-10,2020-07-10,161738,IJsvogelstraat,IJsvogelstraat 34,Aalsmeer,1431 VS,52.25563301923523,4.7599020794293665
2021-01-09,161270,3C375090-120E-42E1-8F1E-2ECD04200272,23.0,18.0,50,2021-01-09,2020-07-08,161627,Rijswijk Supercharger,Laan Van Hoornwijck 29,Rijswijk,2289 DG ,52.048276,4.349078
2020-06-09,157470,4F46FC51-E895-4AD8-B2FB-0820F7705133,108.0,2.0,50,2020-06-09,2020-06-08,157824,Zebrakever,Zebrakever,Son en Breugel,5692VG,51.53141911337636,5.48762993293019
2020-06-08,157452,0BAB41E1-9C4D-471D-9EB8-5D99B7108AEA,108.0,2.0,50,2020-06-08,2020-06-07,157806,Rooijseweg,Rooijseweg,Son en Breugel,5691ZV,51.5243917,5.4910909
2020-05-29,157325,17D4898A-C9BD-4389-B4CD-0865038C03AB,103.0,2.0,50,2020-05-29,2020-05-28,157679,Koningsweg 26,Koningsweg 26,Twenterand,7672GD,52.41508160721338,6.621509916866216
2020-05-05,156061,487AF704-B899-414A-BB43-0476A9C41BE2,3387.0,2.0,50,2020-05-05,2020-05-04,156415,Dadelgaarde 28,Dadelgaarde 28,Zoetermeer,2723 BK,52.059905953834345,4.515953744973444
2020-05-06,156060,53BCC01F-ABEF-4465-AFE3-C18456ECAE1B,3394.0,2.0,50,2020-05-06,2020-05-04,156414,Gaardedreef 45,Gaardedreef 45,Zoetermeer,,52.05951900533063,4.512890914411173
2020-12-18,155570,60CA7FBF-E10D-4200-B02D-C7791C069306,73.0,1.0,50,2020-12-18,2020-04-19,155924,15 Maaslandstraat,15 Maaslandstraat,Oisterwijk,5061XP,51.58392882792006,5.208350056368886
2020-03-29,155148,99A4A901-B33D-4CAD-91C4-9FE70A7AB1FD,3387.0,6.0,50,2020-03-29,2020-03-28,155502,Onderdreef 1A,Onderdreef,Buren,4116CC,51.91202628008102,5.331636984511761
2020-03-22,154912,739ACF7C-22A8-4EC6-A8E4-D1259E04287E,73.0,2.0,50,2020-03-22,2020-03-21,155265,Sowetostraat 2,Sowetostraat 2,Delft,2622LA,51.981313294692,4.338029529359346
2020-03-21,154843,6F103C5F-1C03-45AD-A619-7F261F38375B,103.0,1.0,50,2020-03-21,2020-03-20,155196,Enkplein 2,Enkplein,Velp,6881MG,51.99904825178032,5.968128500752073
2020-03-07,149869,93F63687-6E2D-4A13-A862-3308B131708C,108.0,2.0,50,2020-03-07,2020-03-07,150222,Schuddebeursstraat,Schuddebeursstraat 90,Zoetermeer,2729LX,52.061878017790576,4.539799144399467
2020-02-28,149536,7C6F0262-C042-4992-A5FA-AB5837E2305D,3387.0,3.0,50,2020-02-28,2020-02-27,149889,Agri SnelTank,Hudsonweg 12,Goes,4462HJ,51.483224893636816,3.894598537953584
2020-02-26,149457,BA20911F-4A23-45AE-B70D-109C8A555132,108.0,2.0,50,2020-02-26,2020-02-26,149810,Argonautenstraat 19,Argonautenstraat 19,Amsterdam,1076KJ,52.34361035307606,4.860980473843256
2020-02-09,148645,7228A2D6-B50D-436F-B30D-4D04FBB705B5,63.0,2.0,50,2020-02-09,2020-02-08,148997,Oudorperdijkje,Oudorperdijkje,Alkmaar,1821AP,52.628374784191664,4.760675819920607
2020-02-03,148471,AC2847C7-FB93-4E16-954D-F1B006CAA188,103.0,2.0,50,2020-02-03,2020-02-03,148823,Fivelgolaan,Fivelgolaan,Groningen,9727DZ,53.19893376495949,6.526537179599018
2020-02-02,148324,5D30EB97-AF66-450A-9A59-6F40EC2D1705,103.0,2.0,50,2020-02-02,2020-01-30,148676,Strawinskylaan,Strawinskylaan,Amsterdam,1077XW,52.340961671030556,4.875402153081495
2020-02-05,148197,DDC01C78-22CB-4A13-9EE0-F05F0E195A80,3387.0,2.0,50,2020-02-05,2020-01-27,148549,LastMileSolutions Charging Station,Wagenaarweg 17,Den Haag,2597LD,52.10143220497022,4.296741264116008
2020-01-25,148110,05075471-2B06-46A5-9D06-4452112E42E6,23.0,16.0,50,2020-01-25,2020-01-25,148462,'S-Hertogenbosch Supercharger,Burgemeester Burgerslaan 50,Rosmalen,5245 NH,51.720357,5.333276
2020-01-25,148061,57628981-9A4A-4351-90BD-92420A354041,63.0,2.0,50,2020-01-25,2020-01-24,148413,Scheldestraat 2,Scheldestraat 2,IJmuiden,1972 TM,52.45791653907861,4.610817588895998
2019-12-30,146028,9272BCBA-A461-4FB9-B8CB-8DC18375B1A7,23.0,14.0,50,2019-12-30,2019-12-30,146380,Assen Supercharger,1 Balkenweg,Assen,,52.9929,6.52447
2020-01-09,145861,2894240E-0A33-475E-B152-D423EE88C6E1,44.0,1.0,50,2020-01-09,2019-12-24,146213,Escher EV,Maurits Escherstraat 12,Zelhem,7021GJ,52.00997492699278,6.360814324598891
2019-12-21,135441,4FBE71D7-3F96-42B2-A706-C8DE26481736,108.0,2.0,50,2019-12-21,2019-12-21,135787,Sterappelstraat ,Sterappelstraat 46,Den haag,,52.06545893864143,4.255977912920798
2019-12-17,135327,B9C8A325-458E-4E77-94E1-FBE1DC558E33,177.0,2.0,50,2019-12-17,2019-12-17,135673,Doctor Ariënsstraat,Doctor Ariënsstraat 27,Peel en Maas,5981VE,51.324719151036305,5.978757452000309
2019-10-31,134006,983B6E3D-2BA6-49E1-A2A5-3802F1F04132,177.0,2.0,50,2019-10-31,2019-10-31,134352,Stationsplein,Stationsplein,Gilze en Rijen,5122CB,51.5840855763044,4.92548384979523
2019-10-26,133796,E905CF0B-7264-433E-99DD-855D99D59E33,103.0,12.0,50,2019-10-26,2019-10-26,134142,Ericssonstraat 2 Rijen,Ericssonstraat 2,Rijen,5121ML ,51.57804198587354,4.926538867494173
2022-05-29,133792,9973F97E-AE60-4FEC-B096-F787E6F6D7B0,74.0,4.0,50,2022-05-29,2019-10-26,134138,Fastned Ravensewetering,Ravensewetering,Nieuwegein,3439ZZ,52.04992463230403,5.122193865356394
2022-08-03,133791,5030E13C-4F7F-429F-9378-9B07E31902AE,74.0,4.0,50,2022-08-03,2019-10-26,134137,Fastned Jutphaas,Jutphaas A2,Nieuwegein,3437 PV,52.01765429656405,5.068244565118107
2020-03-12,133777,95D0245C-FB94-4174-83A2-13F358B56D49,23.0,20.0,50,2020-03-12,2019-10-26,134123,Duiven Supercharger,Impuls 2,Duiven,6921 RK,51.959482,6.021093
2021-01-30,133766,5A909494-6DA6-44F3-822F-0B7C9839AE37,23.0,32.0,50,2021-01-30,2019-10-26,134112,Naarden Supercharger,Ijsselmeerweg 3,Naarden,1411,52.308658,5.140926
2019-10-26,133744,E61C32A4-EF41-4475-9C32-58725705D295,1.0,2.0,50,2019-10-26,2019-10-25,134090,Marijkestraat,Marijkestraat,Gilze en Rijen,5121XB,51.588294822554,4.91985313736404
2019-10-22,133632,E257B660-F1EF-4729-83DF-9852DE65474C,23.0,1.0,50,2019-10-22,2019-10-22,133978,Heerlijkheid Mariënwaerdt,Oude Waag 21,Beesd,4153 RC,51.889319,5.219076
2019-10-16,133376,C205D7AD-EDC7-4118-A051-8510A257F3E2,74.0,4.0,50,2019-10-16,2019-10-16,133722,Fastned De Hackelaar,De Hackelaar A1,Muiden,1398 PN,52.322068974177654,5.084432053024898
2019-10-17,133144,2DE1C6EF-B954-4437-9F07-6874DB98F6B0,103.0,2.0,50,2019-10-17,2019-10-15,133490,Winkelcentrum Stadsveld,Zweringweg 210,Enschede,,52.2104000019586,6.86353579627712
2019-10-11,133004,23803FD5-228D-4066-9D14-B72C69271700,1.0,4.0,50,2019-10-11,2019-10-11,133350,SpaSereen,"Westbroekse Binnenweg 2a, ",Tienhoven,3612 AH,52.1464286185232,5.08371539338782
2019-10-11,132596,5CCB124C-EC22-4AA5-AD48-D3DA83E956B3,3299.0,4.0,50,2019-10-11,2019-10-03,132942,IONITY Sevenum,Kleefsedijk 27,Sevenum,5975 NV,51.3800057287701,5.98544993956125
2019-10-30,132397,6E3E4B97-F107-4E4D-A138-30C9BFA8670A,74.0,3.0,50,2019-10-30,2019-09-28,132743,Fastned De Knoest,De Knoest A27,Nieuwegein,3433NW,52.0142658986678,5.12237807136125
2019-09-28,132396,F4F48B95-39D8-47BB-B173-B7A426446932,74.0,4.0,50,2019-09-28,2019-09-28,132742,Fastned Varakker,Varakker A15,Opheusden,4043 AS,51.9239521236228,5.605242981731408
2019-09-28,132395,585F9531-F854-4CE7-9B71-63F30BE563CF,74.0,2.0,50,2019-09-28,2019-09-28,132741,Fastned Jan Heijnsstraat (AH),Jan Heijnsstraat 10,Tilburg,5041GB,51.56232666590884,5.07525043679334
2019-09-28,132394,F2FB1628-0A40-496D-AE84-07C12602C178,74.0,4.0,50,2019-09-28,2019-09-28,132740,Fastned Bloemheuvel,Bloemheuvel A12,Woudenberg,3931PD,52.049899909363546,5.461559592664003
2019-09-28,132393,A66F33B5-3353-4578-940D-36DEFAA92E9B,74.0,4.0,50,2019-09-28,2019-09-28,132739,Fastned De Vonken,De Vonken A7,Terwispel,8407EC,53.032415688134506,6.021034570977008
2019-09-28,132391,FFA2CFFC-C340-439A-AF78-2E265C5ADDEC,74.0,8.0,50,2019-09-28,2019-09-28,132737,Fastned Den Ruygen Hoek-Oost,Den Ruygen Hoek-Oost A4,Rijsenhout,2132MA,52.25826430677844,4.685957607546129
2019-09-28,132390,8EECB4EE-CC46-45E7-81B6-3EEF9F90FC44,74.0,4.0,50,2019-09-28,2019-09-28,132736,Fastned Aalscholver,Aalscholver A6,Lelystad,8218PW,52.43605394334023,5.425004709194127
2019-09-28,132389,50445279-AB30-4D8E-8A52-B794F4C33ECB,74.0,4.0,50,2019-09-28,2019-09-28,132735,Fastned Lepelaar,Lepelaar A6,Lelystad,8218PZ,52.432869,5.422989
2019-09-28,132387,699E27D4-276E-48BD-BCE5-6EC5BB29ACB6,74.0,8.0,50,2019-09-28,2019-09-28,132733,Fastned Honswijck,Honswijck A1,Muiden,1398PZ,52.3198822293468,5.077603571033933
2019-09-28,132386,9D4BF2E8-9FE1-454B-AB08-B12B784FD5FD,74.0,4.0,50,2019-09-28,2019-09-28,132732,Fastned Portland,Portland A15,Rhoon,3161GP,51.86262339782925,4.4598305447498205
2019-09-28,132385,2E7D7E3C-D4FF-4AE9-A64D-0704B8089727,74.0,4.0,50,2019-09-28,2019-09-28,132731,Fastned Wellerzand,Wellerzand A6,Bant,8313 PV,52.784365011052245,5.759275406583583
2019-09-28,132384,1DA4E0F3-D666-4E1F-AE4A-F59B27026F96,74.0,4.0,50,2019-09-28,2019-09-28,132730,Fastned Lemsterhop,Lemsterhop A6,Rutten,8313RE,52.818464629420276,5.7423368906721635
2019-09-28,132383,8B716683-32A6-4B44-BE4B-8B847A20A365,74.0,4.0,50,2019-09-28,2019-09-28,132729,GelreDome,Batavierenweg 29,Arnhem,6841HN,51.96467,5.892364
2019-09-28,132382,967E4CA3-5784-4C23-B9BD-4CE93C2E4894,74.0,4.0,50,2019-09-28,2019-09-28,132728,Fastned Mastpolder,Mastpolder A58,Rucphen,4715 TA,51.5476316753116,4.53054657308508
2019-09-28,132381,D7962D01-FB55-4E95-9214-8F6FDFD18CF1,74.0,4.0,50,2019-09-28,2019-09-28,132727,Fastned Hoezaar,Hoezaar A58,Rucphen,4735 TX,51.54878251803402,4.529013372128929
2019-09-28,132380,F3C04C2E-4C0F-42ED-9BFE-27E24F1FB34F,74.0,4.0,50,2019-09-28,2019-09-28,132726,Fastned Prinses Máximaplein,Prinses Máximaplein,Den Haag,2496 XH,52.0552053241585,4.39111172879348
2019-09-28,132379,B18FE267-60E1-41B1-8DA8-582D2EFA09E1,74.0,4.0,50,2019-09-28,2019-09-28,132725,Fastned Sandelingen-Oost,Sandelingen-Oost A16,Hendrik-Ido-Ambacht,3342 LE,51.83475015088521,4.620992950949812
2019-09-28,132378,17F2627F-A569-48F5-9B67-76C4551AD55A,74.0,4.0,50,2019-09-28,2019-09-28,132724,Fastned Vrijenban,Vrijenban A13,Delft,2629 HA,51.983412,4.392855
2019-09-28,132377,ED17BB4D-E425-4128-A678-9E11C0BCB7ED,74.0,4.0,50,2019-09-28,2019-09-28,132723,Fastned Hazeldonk-Oost,Hazeldonk-Oost A16,Breda,4836 LB,51.497864494311045,4.743250363658831
2019-09-28,132376,C38D5B07-F843-47D7-9011-F3F424684BC0,74.0,4.0,50,2019-09-28,2019-09-28,132722,Fastned Hazeldonk-West,Hazeldonk-West A16,Breda,4836 LZ,51.50006170367081,4.7410144819448305
2019-09-28,132375,A04E5611-3DA7-4E7B-938D-1D31B791964E,74.0,4.0,50,2019-09-28,2019-09-28,132721,Fastned Molenkamp,Molenkamp A15,Gellicum,4156 JJ,51.847476442050805,5.190784931576445
2019-09-28,132374,F65BBFA7-52B8-4204-B932-F563F3CBC27D,74.0,4.0,50,2019-09-28,2019-09-28,132720,Fastned Eigenblok,Eigenblok A15,Gellicum,4156 JZ,51.849068597836464,5.191414900292784
2019-09-28,132373,AD36581B-1FD9-40D6-A1EC-224DBA75FF2C,74.0,4.0,50,2019-09-28,2019-09-28,132719,Fastned Overbroek,Overbroek A15,Opheusden,4051CZ,51.92159655110726,5.603319459536806
2019-09-28,132372,945D0439-190B-47E8-B7F2-FA62F1F98303,74.0,4.0,50,2019-09-28,2019-09-28,132718,Fastned Streepland,Streepland A16,Zevenbergschen Hoek,4765TK,51.69068858287895,4.657570000495866
2019-12-08,132371,B731E4D8-3F94-403A-A107-02C65A5222A0,74.0,4.0,50,2019-12-08,2019-09-28,132717,Fastned Tussenhoek,Tussenhoek N57,Vierpolders,3237 LS,51.870171183539355,4.182257291199221
2019-09-28,132370,66375120-862A-46A1-BA36-B2BD8C024A77,74.0,4.0,50,2019-09-28,2019-09-28,132716,Fastned Coosenhoek,Coosenhoek N57,Vierpolders,3237 NA,51.870605301019566,4.180432122666616
2019-09-28,132369,3D92C80C-84EC-469C-8087-DF3318109845,74.0,4.0,50,2019-09-28,2019-09-28,132715,Fastned Meedenertol,Meedenertol A7,Scheemda,9679TN,53.18090611485101,6.933631737604628
2019-09-28,132368,D28694F8-036B-428F-880E-1F3D16A589BF,74.0,4.0,50,2019-09-28,2019-09-28,132714,Fastned Roode Til,Roode Til A7,Scheemda,9679TN,53.182019030339205,6.931017642004235
2019-09-28,132367,66B13037-3402-4BEF-9E6A-090612E05944,74.0,4.0,50,2019-09-28,2019-09-28,132713,Fastned De Walden,De Walden A7,Terwispel,8407EB,53.02930206042643,6.020059502517029
2019-09-28,132366,294F6291-9330-44F7-9262-09FA165682D8,74.0,4.0,50,2019-09-28,2019-09-28,132712,Fastned Beatrixkwartier,J.P. Coenstraat 2,Den Haag,2595WP,52.07904494794499,4.333990347882718
2019-09-28,132365,EB707FF0-E426-4323-80C9-EF599AF3B36C,74.0,4.0,50,2019-09-28,2019-09-28,132711,Fastned Middelsloot,Middelsloot A7,Middenbeemster,1461MZ,52.545986435998685,4.957308495860389
2019-09-16,131963,7993AA04-5AA5-4EBE-B807-6F27D5A659B6,23.0,1.0,50,2019-09-16,2019-09-16,132309,Hotel Old Dutch Bergen Op Zoom,Stationsstraat 31,Bergen op Zoom,4611CB,51.4950874,4.2952009
2019-09-02,131289,AB0FA537-90DF-4F2F-A26C-4349735EB5C5,23.0,1.0,50,2019-09-02,2019-09-02,131635,Herberg de Klomp,Vilsterseweg 10,Vilsteren,7734PD,52.5110807,6.3540541
2019-08-28,131004,9FB40AA8-AA83-47EE-ACD7-C5150699D58E,23.0,1.0,50,2019-08-28,2019-08-28,131350,Qurios Zandvoort,Boulevard Barnaart 30,Zandvoort,2041 JA,52.386701,4.535351
2019-08-28,130974,F8EA01A8-62D0-4057-90CA-653239B0CA17,23.0,1.0,50,2019-08-28,2019-08-28,131320,Comfortcamping Scheldeoord,Landingsweg 1,Baarland,4435NR,51.396404,3.89869
2019-08-28,130958,A569AC18-7FE6-4445-8CF1-E8D5271A126B,98.0,4.0,150,2019-08-28,2019-08-27,131304,Reginahof,Reginahof,Goeree-Overflakkee,3247CR,51.7488403179767,4.1007135315233
2019-08-24,130825,B11F161C-BCAB-405C-A891-25DE986F95F3,73.0,2.0,50,2019-08-24,2019-08-18,131171,EVB-P1607208,de Gildekamp 6004,Nijmegen,6545LX,51.8312595701483,5.80206636530647
